"OBJECTID","DATATYPE","GENUSSPECI","DBH_IN","LU","CROWN_COMPACTNESS","HEIGHT_MAX","HEIGHT_MEAN","CROWN_AREA","HU_DENS","RELBORDER_TREE","NDVI_MAX","NDVI_MEAN","NDVI_STD","BLDG_AGE","IS_CLEANED_CROWN_AREA","IS_CLEANED_CROWN_COMPACTNESS","IS_CLEANED_DBH_IN","IS_CLEANED_HEIGHT_MAX","IS_CLEANED_HEIGHT_MEAN","IS_CLEANED_NDVI_MEAN","IS_CLEANED_NDVI_MAX"
236487,"Point","Pinus nigra",2,2,1.76470588235294,40.6068725585937,20.6510255103017,637.497450008,3.24878,0.810344827586206,0.6336633563,0.45251258067,0.05619175993,42,0,0,0,0,0,0,0
230184,"Point","Acer platanoides",3,13,1.38785046728971,54.083740234375,32.4676750397013,2674.98930003,3.88254,0.4921875,0.4893617034,0.2607443703,0.09138693528,34,0,0,0,0,0,0,0
231820,"Point","Acer saccharinum",26,13,1.24550898203592,36.8631591796875,18.1648972562687,1043.74582501,3.88254,0,0.57037037611,0.35359884429,0.0945757468,34,0,0,0,0,0,0,0
229371,"Point","Acer freemanii",3,13,1.50980392156862,45.7387084960937,26.4608694836984,1912.49235002,3.88254,0.147727272727272,0.4387755096,0.30703679314,0.09198497099,34,0,0,0,0,0,0,0
231848,"Point","Acer saccharinum",23,13,1.55555555555555,54.75,31.0280722456368,1068.74572501,3.88254,0.486111111111111,0.45744681358,0.34224733475,0.09938367917,34,0,0,0,0,0,0,0
231894,"Point","Acer saccharinum",3,13,1.52490554439359,57.8987426757812,32.5753829390914,1012.49595001,3.88254,0.837209302325581,0.49753695726,0.38087814503,0.05998070864,34,0,0,0,0,0,0,0
238416,"Point","Ulmus parvifolia",30,13,1.66723473749618,53.8093872070312,25.9461843508099,1362.49455002,3.88254,0.159090909090909,0.5,0.32078974802,0.06959405256,34,0,0,0,0,0,0,0
229345,"Point","Acer freemanii",6,13,1.43926576880499,34.396240234375,17.413702354668,1006.24597501,3.88254,0.1,0.5119047761,0.37294935014,0.09975983191,34,0,0,0,0,0,0,0
232361,"Point","Celtis occidentalis",2,13,1.37910447761194,47.6162719726562,23.2705590091534,2093.74162503,3.88254,0,0.52941179276,0.35739533675,0.1134262816,34,0,0,0,0,0,0,0
236960,"Point","Pyrus calleryana",5,13,1.28571428571428,22.0293579101562,11.3105061848958,393.748425005,3.24878,0,0.43344709277,0.34376331329,0.04882314209,42,0,0,0,0,0,0,0
238209,"Point","Tilia cordata",14,13,1.44827586206896,41.076904296875,20.1862272065261,724.997100009,3.88254,0.233333333333333,0.37777778506,0.16884648668,0.0921755474,34,0,0,0,0,0,0,0
231287,"Point","Acer saccharinum",18,13,1.8361762157124,36.8862915039062,11.5013591541963,1699.99320002,6.48684,0.172413793103448,0.70186334848,0.37157879131,0.14143563119,52,0,0,0,0,0,0,0
231288,"Point","Acer saccharinum",25,13,1.52441084466579,38.3131103515625,22.0961987725619,724.997100009,6.48684,0.290322580645161,0.70700639486,0.40683801767,0.09612531096,52,0,0,0,0,0,0,0
235918,"Point","Malus spp.",8,2,1.71428571428571,45.15625,21.7211488996233,1049.99580001,6.48684,0.817073170731707,0.66081869602,0.5241503554,0.05996807499,52,0,0,0,0,0,0,0
229962,"Point","Acer platanoides",15,13,1.7556898739737,53.6755981445312,36.5728252572073,887.496450011,3.24878,0.388888888888888,0.65753424168,0.41371895784,0.08089067904,42,0,0,0,0,0,0,0
231325,"Point","Acer saccharinum",37,13,1,20.9287719727,11.5761291503999,NA,3.24878,0.357142857143,0.46031746268,0.45378735662,0.00496844739,42,0,0,0,0,0,0,0
236041,"Point","Malus spp.",15,13,1.62277580071174,48.64501953125,26.1068093513678,1756.24297502,3.24878,0.354166666666666,0.55405408144,0.32434312925,0.0950773438,42,0,0,0,0,0,0,0
229853,"Point","Acer platanoides",4,13,1.77966101694915,54.8412475585937,29.5905892754678,2212.49115003,3.24878,0.57258064516129,0.61073827744,0.36900021876,0.07781747921,42,0,0,0,0,0,0,0
229923,"Point","Acer platanoides",4,13,1.83343252203,56.1325073241999,28.2403781729999,NA,3.24878,0,0.73793101311,0.42686940654,0.1051615281,42,0,0,0,0,0,0,0
231212,"Point","Acer saccharinum",24,13,1.33471074380165,40.6525268554687,20.9244175430171,1512.49395002,3.24878,0.223684210526315,0.73983740807,0.43535394144,0.06834779733,42,0,0,0,0,0,0,0
232015,"Point","Acer saccharum",23,13,1.4780442332518,27.302490234375,12.9146633323179,681.247275008,3.24878,0.173076923076923,0.80000001192,0.4673751653,0.12198417029,42,0,0,0,0,0,0,0
234360,"Point","Fraxinus pennsylvanica",9,13,1.49686583033923,44.2943725585937,26.7981974283854,543.747825007,3.24878,0.62,0.48117154837,0.3673962562,0.03272218077,42,0,0,0,0,0,0,0
235242,"Point","Gleditsia triacanthos",11,13,1.5130890052356,43.052490234375,25.7650462844608,1193.74522501,3.24878,0.263888888888888,0.71428573132,0.21641012311,0.08476273444,42,0,0,0,0,0,0,0
235392,"Point","Gleditsia triacanthos",21,13,1.48536585365853,59.9169311523437,43.9139840474942,2562.48975003,3.24878,0.675,0.56862747669,0.38331082934,0.08265136954,42,0,0,0,0,0,0,0
229410,"Point","Acer miyabei",3,13,1.56277056277056,38.8131103515625,17.0233735584077,1443.74422502,3.88254,0.0666666666666667,0.53110045195,0.32090835717,0.09039939046,34,0,0,0,0,0,0,0
230462,"Point","Acer rubrum",6,13,1.45821792732335,50.5062866210937,31.6929909685532,868.74652501,3.88254,0.617647058823529,0.68000000715,0.44116457099,0.09248177258,34,0,0,0,0,0,0,0
231779,"Point","Acer saccharinum",32,13,1.42105263157894,39.3681030273437,20.7576676218133,1187.49525001,3.88254,0,0.24358974397,0.12815821442,0.03426730603,34,0,0,0,0,0,0,0
234398,"Point","Fraxinus pennsylvanica",11,13,1.37434554973822,52.1868896484375,21.1231921131074,2387.49045003,3.88254,0.39090909090909,0.49732619524,0.30043705812,0.10699425272,34,0,0,0,0,0,0,0
234404,"Point","Fraxinus pennsylvanica",9,13,1.57575757575757,51.0718994140625,25.3612643995889,2268.74092503,3.88254,0.305555555555555,0.50476193428,0.33378245518,0.08706749037,34,0,0,0,0,0,0,0
234405,"Point","Fraxinus pennsylvanica",10,13,2.05311819996384,38.7987670898437,21.7774202012524,1212.49515001,3.88254,0.311111111111111,0.40408164263,0.18108092856,0.09546028675,34,0,0,0,0,0,0,0
234645,"Point","Ginkgo biloba",4,13,1.66666666666666,22.2619018554687,7.15611012776692,449.998200005,3.88254,0.232142857142857,0.4774774909,0.19539889815,0.0871771222,34,0,0,0,0,0,0,0
234646,"Point","Ginkgo biloba",3,13,1.54411764705882,36.70751953125,13.8467339908375,849.99660001,3.88254,0.271428571428571,0.63636362553,0.3315478001,0.09764420886,34,0,0,0,0,0,0,0
235420,"Point","Gleditsia triacanthos",15,13,1.59089297504133,58.2262573242187,28.8262714677762,2206.24117503,3.88254,0.568627450980392,0.5,0.31408008168,0.11718192004,34,0,0,0,0,0,0,0
235562,"Point","Gleditsia triacanthos",3,13,1.78765736596255,55.4056396484375,26.7202785326086,862.49655001,3.88254,0.728260869565217,0.49132949114,0.31101177737,0.05193678837,34,0,0,0,0,0,0,0
236887,"Point","Pyrus calleryana",10,13,1.58704453441295,53.2675170898437,23.960814070605,3087.48765004,3.88254,0,0.55844157934,0.38964692819,0.07776898205,34,0,0,0,0,0,0,0
237088,"Point","Pyrus calleryana",10,13,1.48623853211009,47.3743896484375,19.3929387363818,1362.49455002,3.88254,0.146341463414634,0.57692307234,0.28343320503,0.10532176487,34,0,0,0,0,0,0,0
237192,"Point","Quercus bicolor",6,13,1.54228225535125,56.0449829101562,28.6523916894905,1631.24347502,3.88254,0.520833333333333,0.57843136787,0.41674447368,0.07924675182,34,0,0,0,0,0,0,0
237497,"Point","Taxodium distichum",6,13,1.57142857142857,45.1268920898437,26.3184194759446,1224.99510001,3.88254,0.73076923076923,0.64102566242,0.28854889735,0.08543803362,34,0,0,0,0,0,0,0
237628,"Point","Tilia americana",12,13,1.41908713692946,59.953125,40.3636294796259,1506.24397502,3.88254,0.425,0.5213675499,0.34815037454,0.07711654552,34,0,0,0,0,0,0,0
237745,"Point","Tilia americana",3,13,1.55880108702115,57.1799926757812,28.1858477317199,3356.23657504,3.88254,0.283582089552238,0.51376146078,0.33825031609,0.11065260279,34,0,0,0,0,0,0,0
237948,"Point","Tilia cordata",9,13,1.39483394833948,44.7755737304687,18.5242550557829,1693.74322502,3.88254,0.0333333333333333,0.46206897497,0.32367421517,0.06140483935,34,0,0,0,0,0,0,0
238292,"Point","Ulmus hybrid",3,13,1.94061059753866,47.6637573242187,19.1834166390555,699.997200008,3.88254,0.411764705882352,0.4641148448,0.37680275379,0.04207869152,34,0,0,0,0,0,0,0
237625,"Point","Tilia americana",7,13,1.87447698744769,36.9494018554687,18.1839957137486,1493.74402502,3.88254,0.137254901960784,0.5680000186,0.22235246092,0.1023185365,34,0,0,0,0,0,0,0
237949,"Point","Tilia cordata",6,13,1.69067796610169,46.333740234375,33.6885078559487,1474.99410002,3.88254,0.773809523809523,0.85245901346,0.48238013887,0.08791484385,34,0,0,0,0,0,0,0
230063,"Point","Acer platanoides",3,13,1.5806197453475,48.0543823242187,22.4589362308896,1449.99420002,3.88254,0.431818181818181,0.47186148167,0.35009736773,0.06807582398,34,0,0,0,0,0,0,0
234408,"Point","Fraxinus pennsylvanica",12,13,1.74973972579173,44.9662475585937,18.7681949696642,881.246475011,3.88254,0.0882352941176471,0.45728641748,0.30689332817,0.06595073789,34,0,0,0,0,0,0,0
232715,"Point","Fraxinus americana",5,13,1.71090047393364,38.9512939453125,22.2068712858227,1318.74472502,3.88254,0.467391304347826,0.53741496801,0.42129961632,0.04457432167,34,0,0,0,0,0,0,0
238275,"Point","Ulmus hybrid",4,13,1.55128205128205,26.9099731445312,13.1680008325821,487.498050006,3.88254,0.12,0.50802141428,0.43371124814,0.04551444098,34,0,0,0,0,0,0,0
233664,"Point","Fraxinus pennsylvanica",13,13,1.68458051406665,45.6793823242187,23.6012104109221,1593.74362502,3.88254,0.3125,0.55769228935,0.31539549086,0.08703154094,34,0,0,0,0,0,0,0
234396,"Point","Fraxinus pennsylvanica",9,13,1.70813397129186,46.4725341796875,29.6860027404493,1306.24477502,3.88254,0.720930232558139,0.61194032431,0.33424281804,0.12161519478,34,0,0,0,0,0,0,0
235561,"Point","Gleditsia triacanthos",3,13,1.92723839663288,47.3818969726562,24.0958006353492,1568.74372502,3.88254,0.377358490566037,0.68345326185,0.43589246105,0.08852856993,34,0,0,0,0,0,0,0
235620,"Point","Gymnocladus dioicus",3,13,1.8152811473424,51.171875,31.3347960904113,731.247075009,3.88254,0.458333333333333,0.66101694107,0.40499033787,0.09847174126,34,0,0,0,0,0,0,0
232717,"Point","Fraxinus americana",8,13,1.34224712516499,26.37939453125,14.6561442335991,912.496350011,3.88254,0.439393939393939,0.58536583185,0.44393517375,0.06370799723,34,0,0,0,0,0,0,0
229937,"Point","Acer platanoides",6,13,1.53442622950819,48.1331787109375,27.0634263335681,1906.24237502,3.88254,0.239583333333333,0.51351350546,0.37254463884,0.04782225948,34,0,0,0,0,0,0,0
234316,"Point","Fraxinus pennsylvanica",8,13,1.71428571428571,46.309326171875,25.3624465744216,481.248075006,3.88254,0.576923076923076,0.45544555783,0.30289130965,0.10881787569,34,0,0,0,0,0,0,0
235384,"Point","Gleditsia triacanthos",8,13,1.47368421052631,50.1168823242187,18.414536325555,474.998100006,3.88254,0.5,0.50458717346,0.42280428781,0.04517101498,34,0,0,0,0,0,0,0
229987,"Point","Acer platanoides",4,13,1.27745664739884,27.1712646484375,13.2327295204118,1081.24567501,3.24878,0.203125,0.65405404568,0.34746097456,0.11705291412,42,0,0,0,0,0,0,0
229988,"Point","Acer platanoides",4,13,1.26582278481012,18.1256103515625,9.73088904272151,493.748025006,3.24878,0.1,0.61783438921,0.34315490164,0.13315459976,42,0,0,0,0,0,0,0
231062,"Point","Acer saccharinum",27,13,2.05091952677283,34.3531494140625,20.081384729456,674.997300008,3.24878,0.638888888888888,0.69014084339,0.46558530392,0.09925665701,42,0,0,0,0,0,0,0
231127,"Point","Acer saccharinum",21,13,1.66516785126827,37.19873046875,21.3768463134765,899.996400011,3.24878,0.541666666666666,0.88059699535,0.4634514091,0.1709560039,42,0,0,0,0,0,0,0
231135,"Point","Acer saccharinum",16,13,1.67525773195876,41.135009765625,21.4527559575346,1212.49515001,3.24878,0.297619047619047,0.75675678253,0.4489081583,0.11285025365,42,0,0,0,0,0,0,0
231136,"Point","Acer saccharinum",20,13,1.5640243902439,46.0462036132812,23.0674976255835,2049.99180002,3.24878,0.303921568627451,0.87654322386,0.51029858747,0.08958367423,42,0,0,0,0,0,0,0
232745,"Point","Fraxinus americana",19,13,1.67525773195876,41.135009765625,21.4527559575346,1212.49515001,3.24878,0.297619047619047,0.75675678253,0.4489081583,0.11285025365,42,0,0,0,0,0,0,0
236702,"Point","Populus alba",16,13,1.58549222797927,26.9593505859375,12.1126367440495,1206.24517501,3.24878,0,0.62580645084,0.31815448598,0.09401357806,42,0,0,0,0,0,0,0
231871,"Point","Acer saccharinum",25,13,1.69154243823841,35.239990234375,18.6552518956801,849.99660001,3.88254,0.367647058823529,0.38011696935,0.18410418371,0.07160202148,34,0,0,0,0,0,0,0
237325,"Point","Quercus spp.",13,13,1.46341463414634,42.6300048828125,20.0870899727674,1537.49385002,3.88254,0.0609756097560976,0.61643832922,0.41774172915,0.10126365347,34,0,0,0,0,0,0,0
232727,"Point","Fraxinus americana",17,13,1.55963302752293,46.3674926757812,26.8149192880053,1362.49455002,3.24878,0.333333333333333,0.61428570747,0.39541625495,0.0846441738,42,0,0,0,0,0,0,0
235436,"Point","Gleditsia triacanthos",19,13,1.42372881355932,44.8743896484375,22.8684483414989,1843.74262502,3.24878,0.233333333333333,0.75652176142,0.46932704799,0.12079258857,42,0,0,0,0,0,0,0
236051,"Point","Malus spp.",17,13,1.43939393939393,44.453125,27.8970617429174,1237.49505001,3.24878,0.361111111111111,0.66666668654,0.42052609334,0.10702017028,42,0,0,0,0,0,0,0
238030,"Point","Tilia cordata",14,13,1.43979449151007,28.0018920898437,13.898442586263,674.997300008,3.24878,0,0.42465752363,0.2864624992,0.08069489039,42,0,0,0,0,0,0,0
231074,"Point","Acer saccharinum",18,13,2.39495798319327,52.75439453125,27.7996656914719,1487.49405002,3.24878,0.338983050847457,0.5675675869,0.35754516999,0.05610759121,42,0,0,0,0,0,0,0
231141,"Point","Acer saccharinum",28,13,1.82708500312229,39.5662231445312,24.0731731912364,287.498850003,3.24878,0.452380952380952,0.51666665077,0.34258670679,0.06501645159,42,0,0,0,0,0,0,0
231155,"Point","Acer saccharinum",22,13,1.59237011240506,36.9893798828125,21.5340830143666,931.246275011,3.24878,0.359375,0.57831323147,0.35805426195,0.09183210335,42,0,0,0,0,0,0,0
231275,"Point","Acer saccharinum",15,13,1.74418604651162,43.5393676757812,20.2873141266578,1074.99570001,3.24878,0.448717948717948,0.59420287609,0.36583231437,0.06443567716,42,0,0,0,0,0,0,0
236057,"Point","Malus spp.",6,13,1.7760656874699,42.8687744140625,20.2539529494967,1756.24297502,3.24878,0.379629629629629,0.67883211374,0.43111453117,0.10490063803,42,0,0,0,0,0,0,0
237775,"Point","Tilia americana",3,13,1.44390260809326,48.9599609375,24.1094144185384,1199.99520001,3.24878,0.35,0.53535354137,0.25166268139,0.09564891812,42,0,0,0,0,0,0,0
231319,"Point","Acer saccharinum",43,13,1.47887323943661,38.8200073242187,14.4873897928587,887.496450011,3.24878,0,0.43347638845,0.2384569479,0.05196073028,42,0,0,0,0,0,0,0
234179,"Point","Fraxinus pennsylvanica",8,13,1.52638991711929,45.6962280273437,26.7006805849746,887.496450011,3.24878,0.439393939393939,0.5819209218,0.41100808119,0.07745689812,42,0,0,0,0,0,0,0
235238,"Point","Gleditsia triacanthos",9,13,1.45951859956,57.0187377929999,29.7094759951999,NA,3.24878,0.302325581395,0.62650603056,0.41810141271,0.10716412948,42,0,0,0,0,0,0,0
236959,"Point","Pyrus calleryana",6,13,1.62195121951219,44.5756225585937,20.5145721435546,1024.99590001,3.24878,0.351351351351351,0.46296295524,0.31631267876,0.05082735337,42,0,0,0,0,0,0,0
237776,"Point","Tilia americana",3,13,1.65127712089394,37.0487670898437,13.3423612520292,1443.74422502,3.24878,0.287234042553191,0.62758618593,0.26984159575,0.11617505619,42,0,0,0,0,0,0,0
238413,"Point","Ulmus parvifolia",19,13,1.55688622754491,25.7719116210937,12.1159536395958,1043.74582501,3.88254,0,0.4848484993,0.35484259433,0.10224989982,34,0,0,0,0,0,0,0
229993,"Point","Acer platanoides",3,13,1.59090909090909,39.8531494140625,19.7196867971709,824.99670001,3.24878,0.580645161290322,0.63870966435,0.43165853168,0.0933061748,42,0,0,0,0,0,0,0
231181,"Point","Acer saccharinum",27,13,1.71111111111111,55.6544189453125,29.4485866970486,562.497750007,3.24878,0.592592592592592,0.28825622797,0.1612731722,0.04766635024,42,0,0,0,0,0,0,0
235248,"Point","Gleditsia triacanthos",16,13,1.38129496402877,41.9111938476562,21.2325922465152,868.74652501,3.24878,0.5,0.65079367161,0.39045731173,0.10945584828,42,0,0,0,0,0,0,0
235249,"Point","Gleditsia triacanthos",19,13,1.6835915971197,48.411865234375,21.8877336774553,656.247375008,3.24878,0.557142857142857,0.67521369457,0.41776032477,0.0555223366,42,0,0,0,0,0,0,0
237711,"Point","Tilia americana",2,13,1.48484848484848,45.0106201171875,28.212783351089,824.99670001,3.24878,0.677419354838709,0.55434781313,0.36286743315,0.09866334181,42,0,0,0,0,0,0,0
232407,"Point","Crataegus spp.",3,13,1.70542635658914,39.5369262695312,14.0728579972141,806.24677501,3.24878,0.625,0.73333334923,0.41440112648,0.11852600517,42,0,0,0,0,0,0,0
237424,"Point","Syringa reticulata",2,13,1.33070866141732,32.1281127929687,15.5532740795706,793.74682501,3.24878,0.314814814814814,0.6875,0.4600359754,0.13804249348,42,0,0,0,0,0,0,0
238289,"Point","Ulmus hybrid",3,13,1.77075098814229,44.5518798828125,20.2815144052618,1581.24367502,3.24878,0.20754716981132,0.65100669861,0.35149350653,0.09279600601,42,0,0,0,0,0,0,0
231147,"Point","Acer saccharinum",19,13,1.74766355140186,44.66943359375,16.1715458664938,1337.49465002,3.24878,0.391304347826087,0.60294115543,0.4036129453,0.08629061538,42,0,0,0,0,0,0,0
231149,"Point","Acer saccharinum",19,13,1.67139408818714,38.7737426757812,27.6226404363458,549.997800007,3.24878,0.785714285714285,0.58227849007,0.40812774625,0.07866747709,42,0,0,0,0,0,0,0
237718,"Point","Tilia americana",3,13,1.65180337132549,45.8462524414062,21.6737010344798,1443.74422502,3.24878,0.264705882352941,0.7866666913,0.45632650896,0.12036106803,42,0,0,0,0,0,0,0
231385,"Point","Acer saccharinum",21,13,1.71206225680933,44.6224975585937,23.4691233356639,1606.24357502,6.48684,0.28125,0.71212118864,0.48134813996,0.11048447067,52,0,0,0,0,0,0,0
231651,"Point","Acer saccharinum",28,13,1.50602409638554,51.764404296875,30.667865799134,1556.24377502,6.48684,0.304878048780487,0.76068377495,0.49182345449,0.09165339988,52,0,0,0,0,0,0,0
232022,"Point","Acer saccharum",12,13,1.81012658227848,39.984375,23.6589764945114,987.496050012,6.48684,0.384615384615384,0.57983195782,0.26899463256,0.10727758906,52,0,0,0,0,0,0,0
233029,"Point","Fraxinus pennsylvanica",11,13,1.67796610169491,36.5868530273437,25.3483679819915,368.748525004,6.48684,0.523809523809523,0.63106793165,0.45125499904,0.06630812118,52,0,0,0,0,0,0,0
235457,"Point","Gleditsia triacanthos",23,13,1.6095238095238,25.30810546875,10.8764200846354,656.247375008,6.48684,0.344827586206896,0.64999997616,0.29320326465,0.09733292659,52,0,0,0,0,0,0,0
236988,"Point","Pyrus calleryana",9,13,1.57099685724222,41.701904296875,22.0272944523737,974.996100012,6.48684,0.583333333333333,0.82481753826,0.3722818633,0.11290183749,52,0,0,0,0,0,0,0
238122,"Point","Tilia cordata",22,13,1.6867469879518,36.7825317382812,15.5806634742093,1037.49585001,6.48684,0,0.30960854888,0.14880350082,0.05401622191,52,0,0,0,0,0,0,0
235728,"Point","Malus spp.",9,2,1.54285714286,24.0943603515999,9.35309884207999,NA,3.88254,0.5,0.58715593815,0.47961019304,0.04931836448,34,0,0,0,0,0,0,0
235748,"Point","Malus spp.",8,2,1.39999999999999,11.1875,4.9599365234375,187.499250002,3.88254,0.115384615384615,0.54838711023,0.47757142782,0.04576339953,34,0,0,0,0,0,0,0
231371,"Point","Acer saccharinum",8,13,1.39696312364425,40.1387329101562,22.8034355511117,2881.23847503,6.48684,0,0.74509805441,0.42668326439,0.10159778315,52,0,0,0,0,0,0,0
235424,"Point","Gleditsia triacanthos",22,13,1.52173913043478,31.8487548828125,15.792000590891,862.49655001,6.48684,0.396551724137931,0.59183675051,0.40131978973,0.0735054356,52,0,0,0,0,0,0,0
235425,"Point","Gleditsia triacanthos",24,13,1.5084175084175,41.6043701171875,20.3932807485663,1856.24257502,6.48684,0.464285714285714,0.38235294819,0.17241944681,0.06129971,52,0,0,0,0,0,0,0
235498,"Point","Gleditsia triacanthos",13,13,1.36966824644549,41.010009765625,18.4505155301207,1318.74472502,6.48684,0.19047619047619,0.55555558205,0.25164243769,0.10661066669,52,0,0,0,0,0,0,0
230530,"Point","Acer rubrum",3,13,1.56660441262919,39.0237426757812,25.4663591228547,762.496950009,6.48684,0.567567567567567,0.60000002384,0.38120346459,0.07702723653,52,0,0,0,0,0,0,0
232935,"Point","Fraxinus pennsylvanica",10,2,1.53250199422723,63.6743774414062,36.5846404430912,1593.74362502,6.48684,0.411111111111111,0.74324321747,0.44944031747,0.0841044802,52,0,0,0,0,0,0,0
232408,"Point","Crataegus spp.",3,13,1.66666666666666,10.2168579101562,3.51343790690104,149.999400002,3.24878,0,0.21153846383,0.1485166382,0.02843629683,42,0,0,0,0,0,0,0
233448,"Point","Fraxinus pennsylvanica",16,13,1.99565217391304,50.8606567382812,26.0327623450237,1437.49425002,11.0495,0.563636363636363,0.55371898413,0.35379203963,0.10160945632,49,0,0,0,0,0,0,0
232647,"Point","Fraxinus americana",9,13,1.55737704918032,43.5225219726562,25.0468175669185,1906.24237502,6.48684,0.215686274509803,0.67105263472,0.27944846177,0.13110318661,52,0,0,0,0,0,0,0
238008,"Point","Tilia cordata",10,13,1.76205756007733,62.7887573242187,41.231533965374,1381.24447502,6.48684,0.904255319148936,0.73611110449,0.39087536481,0.09903425342,52,0,0,0,0,0,0,0
233344,"Point","Fraxinus pennsylvanica",17,13,1.73760697429238,49.375,30.0266131720874,2068.74172502,11.0495,0.518181818181818,0.55319148302,0.40903794324,0.07945371697,49,0,0,0,0,0,0,0
236388,"Point","Picea pungens",12,13,1.48831981876497,42.4774780273437,24.9230031217082,1112.49555001,6.48684,0.720588235294117,0.68484848738,0.45933953403,0.08661417656,52,0,0,0,0,0,0,0
232644,"Point","Fraxinus americana",19,13,1.37404580152671,38.50439453125,17.1076935047411,818.74672501,6.48684,0.142857142857142,0.52941179276,0.27347753789,0.10094761826,52,0,0,0,0,0,0,0
230096,"Point","Acer platanoides",15,13,1,15.8068237304687,14.2575988769531,37.49985000045,6.48684,0.6,0.35031846166,0.31572717428,0.0335174685,52,0,0,0,0,0,0,0
230363,"Point","Acer rubrum",2,13,1.61313868613,56.5900268554999,37.4182187936999,NA,6.48684,0.452380952381,0.77999997139,0.37057673153,0.1182521296,52,0,0,0,0,0,0,0
232344,"Point","Celtis occidentalis",22,13,1.57429718875502,50.2650146484375,27.672140588722,3112.48755004,6.48684,0.330645161290322,0.90476191044,0.53203715826,0.10026743867,52,0,0,0,0,0,0,0
234084,"Point","Fraxinus pennsylvanica",20,13,1.7080562250651,52.8131103515625,30.7336071275684,2281.24087503,6.48684,0,0.76811593771,0.33078623021,0.12355334983,52,0,0,0,0,0,0,0
236910,"Point","Pyrus calleryana",7,13,1.6551724137931,56.171875,38.722130505792,906.246375011,6.48684,0.666666666666666,0.62365591526,0.43344011572,0.05369759225,52,0,0,0,0,0,0,0
237502,"Point","Taxodium distichum",10,13,2.04939731719,59.2087402343999,34.909437934,NA,6.48684,0.365384615385,0.55882352591,0.23153921177,0.11273913655,52,0,0,0,0,0,0,0
237213,"Point","Quercus macrocarpa",9,2,1.71490904821589,71.5150146484375,42.6829487958292,1587.49365002,6.48684,0.609090909090909,0.69696968794,0.20336914626,0.14210996218,52,0,0,0,0,0,0,0
230871,"Point","Acer saccharinum",18,13,1.76964274685865,46.625,25.2139158087261,1106.24557501,11.0495,0.739130434782608,0.47126436234,0.36115425825,0.05678623724,49,0,0,0,0,0,0,0
233527,"Point","Fraxinus pennsylvanica",18,13,1.24390243902439,43.30126953125,29.5460907230532,1537.49385002,11.0495,0.641025641025641,0.57142859697,0.40958450892,0.05974463925,49,0,0,0,0,0,0,0
233602,"Point","Fraxinus pennsylvanica",14,13,1.65113864201037,44.9068603515625,23.2412863338694,637.497450008,11.0495,0.633333333333333,0.45918366313,0.31814381688,0.04656381165,49,0,0,0,0,0,0,0
229664,"Point","Acer platanoides",12,13,1.3095238095238,55.08251953125,20.6848900204613,524.997900006,6.48684,0.24,0.66942149401,0.54569257138,0.05638455815,52,0,0,0,0,0,0,0
230097,"Point","Acer platanoides",9,13,1.41796875,46.9487915038999,23.0755480527999,NA,6.48684,0.0943396226415,0.81333333254,0.40540273867,0.12105178808,52,0,0,0,0,0,0,0
231666,"Point","Acer saccharinum",20,13,1.6278446363151,39.30810546875,20.1795707009055,1374.99450002,6.48684,0.211111111111111,0.66878980398,0.39317811444,0.11660144789,52,0,0,0,0,0,0,0
233707,"Point","Fraxinus pennsylvanica",16,13,1.61764705882,53.4775390625,27.4441881366999,NA,6.48684,0.160714285714,0.81395345926,0.17903756673,0.14310388268,52,0,0,0,0,0,0,0
235264,"Point","Gleditsia triacanthos",13,13,2.48275862068999,45.5275268554999,21.8689869847999,NA,6.48684,0.309523809524,0.37179487944,0.17316011497,0.09592946138,52,0,0,0,0,0,0,0
237671,"Point","Tilia americana",9,13,1.43820224719,54.5031738281,44.777586519,NA,6.48684,0.535714285714,0.45593869686,0.34186102595,0.05647716177,52,0,0,0,0,0,0,0
233402,"Point","Fraxinus pennsylvanica",17,13,1.45833333333333,26.4462280273437,11.3551292419433,599.997600007,11.0495,0,0.49019607902,0.34314471861,0.08698812938,49,0,0,0,0,0,0,0
233485,"Point","Fraxinus pennsylvanica",15,13,1.33953488372093,38.0887451171875,14.7863153501998,1343.74462502,11.0495,0.181818181818181,0.40707963705,0.26430827526,0.06904561438,49,0,0,0,0,0,0,0
233651,"Point","Fraxinus pennsylvanica",18,13,1.53676470588235,51.8106079101562,25.3118701261632,1699.99320002,11.0495,0.195652173913043,0.50999999046,0.36722275633,0.07716737306,49,0,0,0,0,0,0,0
230001,"Point","Acer platanoides",14,13,1.80995475113122,30.251220703125,12.7535334108102,1381.24447502,3.24878,0.24074074074074,0.72881358862,0.30883814539,0.13458138892,42,0,0,0,0,0,0,0
231193,"Point","Acer saccharinum",17,13,1.45454545454545,13.349365234375,9.4079062721946,274.998900003,3.24878,0.147058823529411,0.37724551559,0.26808864059,0.05022798039,42,0,0,0,0,0,0,0
229297,"Point","Acer freemanii",3,13,1.80542986425339,41.6868286132812,20.7863797148967,1381.24447502,6.48684,0.166666666666666,0.39068099856,0.17598760864,0.06830612236,52,0,0,0,0,0,0,0
229832,"Point","Acer platanoides",7,13,1.46633416459,49.3449707031,28.8641260009,NA,6.48684,0.283333333333,0.66666668654,0.3046433032,0.1110567095,52,0,0,0,0,0,0,0
